activities,content_type,creation_time,id,is_branded_content,lang,link_attachment.caption,link_attachment.description,link_attachment.link,link_attachment.name,match_type,mcl_url,modified_time,multimedia,post_owner.type,post_owner.id,post_owner.name,post_owner.username,shared_post_id,statistics.angry_count,statistics.care_count,statistics.comment_count,statistics.haha_count,statistics.like_count,statistics.love_count,statistics.reaction_count,statistics.sad_count,statistics.share_count,statistics.views,statistics.views_date_last_refreshed,statistics.wow_count,surface.type,surface.id,surface.name,surface.username,text
,reshare,2024-12-16T21:38:04-08:00,1027041509270018,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1027041509270018/,2024-12-16T21:40:43-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,0,0,2,1,3,0,0,,,0,group,368041282517772,"НАШ ПРЕЗИДЕНТ ПУТИН",,
,reshare,2024-12-16T21:38:02-08:00,1167404354944311,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1167404354944311/,2024-12-16T21:43:20-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,0,0,0,1,1,0,0,,,0,group,368041282517772,"НАШ ПРЕЗИДЕНТ ПУТИН",,
,reshare,2024-12-16T21:38:00-08:00,567398536077607,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/567398536077607/,2024-12-16T21:39:50-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,1,0,9,0,9,0,2,,,0,group,648527413967552,"Владимир Путин - Лидер всего Мира",,
,reshare,2024-12-16T21:37:58-08:00,908791894772863,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/908791894772863/,2024-12-16T21:40:45-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,0,0,5,1,6,0,0,,,0,group,2221441851531946,"ЛУЧШИЙ ПРЕЗИДЕНТ ВЛАДИМИР ВЛАДИМИРОВИЧ ПУТИН",,
,reshare,2024-12-16T21:37:56-08:00,1325359572167271,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1325359572167271/,2024-12-16T21:40:08-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,0,2,2,0,4,0,2,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
,reshare,2024-12-16T21:37:54-08:00,2366877303666231,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2366877303666231/,2024-12-16T21:42:47-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,0,0,1,0,1,0,0,,,0,group,811827834054098,"ЗА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА",,
,reshare,2024-12-16T21:37:51-08:00,1336982917667117,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1336982917667117/,2024-12-16T21:39:32-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,1,1,6,1,8,0,1,,,0,group,1222632132086168,"ПОДДЕРЖКА ПРЕЗИДЕНТА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА ИЗ  БОЛГАРИИ И МИРА",,
,reshare,2024-12-16T21:37:49-08:00,551624064360070,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/551624064360070/,2024-12-16T21:45:26-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,0,0,3,1,4,0,0,,,0,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,reshare,2024-12-16T21:37:47-08:00,1130583861912885,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1130583861912885/,2024-12-16T21:39:14-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,0,0,1,0,1,0,0,,,0,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,reshare,2024-12-16T21:37:45-08:00,602395572177904,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/602395572177904/,2024-12-16T21:39:43-08:00,"[{""id"":""1652487168668418"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZsFxpzTzSsX0zQicZMjlW0u5dpIobwARPHqNKXoPWXTBebyJAQo9RPsmepU_HijckbVl5WQsj-1C-VH_i6EU9ZSSWotsN6Dyo_YVOmB5Xk5iI3B63bp31rfxLMe9prjLo1AaXbOsqgqXA-rBHC9YQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3922838254597050,0,0,0,7,4,2,13,0,1,,,0,group,833203895398307,"ВЕЛИКАЯ СТРАНА",,
,reshare,2024-12-16T15:22:35-08:00,617489720843173,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/617489720843173/,2024-12-16T15:24:34-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,3,1,4,0,0,,,0,group,648527413967552,"Владимир Путин - Лидер всего Мира",,
,reshare,2024-12-16T15:22:28-08:00,1019349663330591,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1019349663330591/,2024-12-16T15:29:42-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,1,0,1,0,0,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
,reshare,2024-12-16T15:22:23-08:00,1791129214976429,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1791129214976429/,2024-12-16T15:26:55-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,1,0,1,0,0,,,0,group,811827834054098,"ЗА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА",,
,reshare,2024-12-16T15:22:16-08:00,603207065486845,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/603207065486845/,2024-12-16T15:25:54-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,2,0,2,0,0,,,0,group,2221441851531946,"ЛУЧШИЙ ПРЕЗИДЕНТ ВЛАДИМИР ВЛАДИМИРОВИЧ ПУТИН",,
,reshare,2024-12-16T15:22:10-08:00,3045199015636244,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/3045199015636244/,2024-12-16T15:26:28-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,2,0,2,0,0,,,0,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,reshare,2024-12-16T15:22:05-08:00,9152687801449547,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/9152687801449547/,2024-12-16T17:21:00-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,1,1,2,0,1,,,0,group,1152532879331456,РУСОФИЛЫ,,
,reshare,2024-12-16T15:22:01-08:00,3611906575773725,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/3611906575773725/,2024-12-16T15:26:36-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,1,0,1,0,0,,,0,group,1222632132086168,"ПОДДЕРЖКА ПРЕЗИДЕНТА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА ИЗ  БОЛГАРИИ И МИРА",,
,reshare,2024-12-16T15:21:56-08:00,1329404834886554,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1329404834886554/,2024-12-16T15:30:26-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,1,0,1,0,0,,,0,group,368041282517772,"НАШ ПРЕЗИДЕНТ ПУТИН",,
,reshare,2024-12-16T15:21:38-08:00,2010003592808383,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2010003592808383/,2024-12-16T15:24:52-08:00,"[{""id"":""1305409190641286"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtuGeb7_m8epsGZ3mK5T08ZpL4n-gajQmU8J3ONYooaMW3fElafnTOrno_cGTFBd_RyaixotEh-HuYidK6AYifzkm9mbmPnry6hXUuiNsXFdPfzPsGWeSOMJkyF2ySjlKK8jneoJQQ9UScAYyF9qQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3825091167762755,0,0,0,0,4,0,4,0,1,,,0,group,833203895398307,"ВЕЛИКАЯ СТРАНА",,
,reshare,2024-12-16T06:01:15-08:00,2117449632032950,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/2117449632032950/,2024-12-16T06:05:18-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,3,0,10,0,10,0,0,,,0,group,368041282517772,"НАШ ПРЕЗИДЕНТ ПУТИН",,
,reshare,2024-12-16T06:01:12-08:00,1751598565659551,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1751598565659551/,2024-12-16T06:03:12-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,1,0,4,3,7,0,1,,,0,group,648527413967552,"Владимир Путин - Лидер всего Мира",,
,reshare,2024-12-16T06:01:10-08:00,992330902732761,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/992330902732761/,2024-12-16T06:09:12-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,1,0,10,3,13,0,0,151,2024-12-17,0,group,648527413967552,"Владимир Путин - Лидер всего Мира",,
,reshare,2024-12-16T06:01:07-08:00,1568611167129581,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1568611167129581/,2024-12-16T06:07:30-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,4,0,5,2,7,0,0,,,0,group,2221441851531946,"ЛУЧШИЙ ПРЕЗИДЕНТ ВЛАДИМИР ВЛАДИМИРОВИЧ ПУТИН",,
,reshare,2024-12-16T06:01:05-08:00,458777313657535,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/458777313657535/,2024-12-16T06:02:24-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,2,0,9,3,12,0,2,,,0,group,811827834054098,"ЗА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА",,
,reshare,2024-12-16T06:01:03-08:00,1801857153892482,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1801857153892482/,2024-12-16T06:03:44-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,1,0,6,3,9,0,2,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
,reshare,2024-12-16T06:01:00-08:00,1305080393835079,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1305080393835079/,2024-12-16T06:04:46-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,502267978874209,0,0,3,0,13,3,16,0,1,,,0,group,1222632132086168,"ПОДДЕРЖКА ПРЕЗИДЕНТА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА ИЗ  БОЛГАРИИ И МИРА",,
,reshare,2024-12-16T06:00:58-08:00,1294255681918258,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1294255681918258/,2024-12-16T06:03:07-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,5,0,15,4,20,0,2,,,1,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,reshare,2024-12-16T06:00:56-08:00,902439375344562,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/902439375344562/,2024-12-16T06:05:20-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,0,0,8,2,10,0,0,,,0,group,1935019896944242,"ПУТИН - ГЕРОЙ НАШЕГО ВРЕМЕНИ! СЛАВА БОГУ, НАМ ЕСТЬ КЕМ ГОРДИТЬСЯ!",,
,reshare,2024-12-16T06:00:52-08:00,902888281615413,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/902888281615413/,2024-12-16T06:03:22-08:00,"[{""id"":""1714672335744348"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZvduI-rdx6PSqLFEqsI7AOvCoA0N9F18sJitb2iG_1BmjRhbzrlZj-L59r37LpC87IelBgDq_5Y0hSrkaoo5boL9UrC2dPaabrDKBaWmYjrDtoV5gLdYDXytIc7dbY46PuHhqMs1b6xPBCXxNeIKQ""}]",page,435057482302789,WORLD,WORLDRUSMIR3,3728810490598505,0,0,1,0,10,1,11,0,1,,,0,group,833203895398307,"ВЕЛИКАЯ СТРАНА",,
,reshare,2024-12-16T05:27:40-08:00,1761091718069418,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/1761091718069418/,2024-12-16T05:33:21-08:00,"[{""id"":""1351534229168526"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtGJuJD_oGHDfhLu5AixFmhJiEsC11ZjGjs6ykO_rcg5wHYnNM-TPspIChlvTNGD2Z2yh9usRFf8WTBw_qjV9uEBgGVHzD5cwqtUjmwjxYtov6rD-uL62lEogyKcriA-n4G2GGfWDrW4NV5GjweDA""}]",page,435057482302789,WORLD,WORLDRUSMIR3,1314855463023261,0,0,0,0,2,0,2,0,0,,,0,group,648527413967552,"Владимир Путин - Лидер всего Мира",,
,reshare,2024-12-16T05:27:31-08:00,450821661401741,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/450821661401741/,2024-12-16T05:30:16-08:00,"[{""id"":""1351534229168526"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtGJuJD_oGHDfhLu5AixFmhJiEsC11ZjGjs6ykO_rcg5wHYnNM-TPspIChlvTNGD2Z2yh9usRFf8WTBw_qjV9uEBgGVHzD5cwqtUjmwjxYtov6rD-uL62lEogyKcriA-n4G2GGfWDrW4NV5GjweDA""}]",page,435057482302789,WORLD,WORLDRUSMIR3,1314855463023261,0,0,0,0,1,1,2,0,0,,,0,group,2221441851531946,"ЛУЧШИЙ ПРЕЗИДЕНТ ВЛАДИМИР ВЛАДИМИРОВИЧ ПУТИН",,
,reshare,2024-12-16T05:27:25-08:00,768775818779314,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/768775818779314/,2024-12-16T05:35:16-08:00,"[{""id"":""1351534229168526"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtGJuJD_oGHDfhLu5AixFmhJiEsC11ZjGjs6ykO_rcg5wHYnNM-TPspIChlvTNGD2Z2yh9usRFf8WTBw_qjV9uEBgGVHzD5cwqtUjmwjxYtov6rD-uL62lEogyKcriA-n4G2GGfWDrW4NV5GjweDA""}]",page,435057482302789,WORLD,WORLDRUSMIR3,1314855463023261,0,0,0,0,2,0,2,0,0,,,0,group,811827834054098,"ЗА ВЛАДИМИРА ВЛАДИМИРОВИЧА ПУТИНА",,
,reshare,2024-12-16T05:27:18-08:00,874622011409741,false,,,,,,,https://www.facebook.com/transparency-tools/content-library/dataset/1119037145491882/facebook/post/874622011409741/,2024-12-16T05:31:45-08:00,"[{""id"":""1351534229168526"",""type"":""video"",""url"":""https://lookaside.facebook.com/mcl/multimedia/lookaside/?download_info=AZtGJuJD_oGHDfhLu5AixFmhJiEsC11ZjGjs6ykO_rcg5wHYnNM-TPspIChlvTNGD2Z2yh9usRFf8WTBw_qjV9uEBgGVHzD5cwqtUjmwjxYtov6rD-uL62lEogyKcriA-n4G2GGfWDrW4NV5GjweDA""}]",page,435057482302789,WORLD,WORLDRUSMIR3,965696965411617,0,0,0,0,2,0,2,0,0,,,0,group,398670159714484,"Владимир Путин - Мировой Лидер во всём Мире",,
